id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
632348224026254071,new 3 bedroom apartment sleep 8 in most popular,15204842,Robby,,San Pawl il-Bahar,35.95027,14.41837,Entire home/apt,88,1,8,2022-09-14,2.67,7,177,8,
25041710,Sea Front Town Centre 8,65512481,Outdoor Sports,,Marsascala,35.86265,14.56058,Entire home/apt,70,3,36,2022-08-21,0.71,5,318,15,
3703617,The Maltesecross Guesthouse (RM2),9422512,Moira,,San Pawl il-Bahar,35.9525,14.41243,Private room,44,3,33,2022-09-01,0.37,3,363,5,
22746056,"""Sultana Apartment 5"" in Marsalforn on Gozo",167920679,Stefan,,Zebbug (Ghawdex),36.0706,14.25811,Entire home/apt,57,5,31,2022-09-16,0.59,18,359,7,
35510189,St. Gabriel's,25330647,Malta Accommodation,,Paola,35.87285,14.51144,Entire home/apt,80,2,17,2022-09-13,0.43,1,179,1,
16761171,"37, Triq Sant' Anglu, Sliema",50998715,Carmen,,Sliema,35.91045,14.49584,Entire home/apt,50,2,73,2020-08-20,1.10,1,190,0,
27047409,Falcon Court #224 - FREE airport transfers & wifi,99327975,Olaf,,San Pawl il-Bahar,35.9519,14.41717,Entire home/apt,44,4,43,2022-09-14,0.90,13,17,22,
29938067,Bright and central 1 bedroom apartment.,207725471,Elaine,,Marsascala,35.86461,14.55985,Entire home/apt,70,2,30,2022-09-24,0.66,3,95,14,
24904604,Charming Townhouse in Malta,188276894,Amanda,,Msida,35.89498,14.47908,Private room,89,1,26,2021-10-24,0.50,1,345,3,
19583754,Stylish Valletta Suites w/Balcony & Roof Views,9169152,Liliana,,Valletta,35.89597,14.5125,Entire home/apt,138,1,39,2022-04-27,0.62,8,328,15,
46826153,Sunset Farmhouse - Gharb,378323366,Keith,,Gharb,36.06214,14.20761,Entire home/apt,279,4,1,2021-08-30,0.08,1,340,0,
3966510,Best Location For Erasmus Students,20556728,Ines And Giovanni,,San Gwann,35.907742,14.475521,Private room,24,2,49,2022-08-29,0.56,3,283,6,
45391503,Valletta Apartment with Harbour views,367043162,Mario,,Valletta,35.8973,14.51638,Entire home/apt,99,5,35,2022-08-11,1.64,1,51,16,
39510617,Penelope - 2 Bedroom flat with valley and sea view,303545260,Richard,,Munxar,36.02923,14.2241,Entire home/apt,38,120,3,2021-03-03,0.10,1,360,0,
42269129,F12.1 Room 2 single beds shared bathroom,327006287,Victor,,Msida,35.89403,14.48908,Private room,45,1,2,2022-09-01,1.25,38,265,2,
6147890,Private Flatlet in shared house,31892771,Shaun,,Msida,35.89788,14.4888,Private room,43,3,169,2022-09-17,1.89,1,179,14,
5542257,"BUGIBBA, ST.PAUL'S  APARTMENT FANTASTIC SEA VIEWS",21949708,Chris,,San Pawl il-Bahar,35.94928,14.40929,Entire home/apt,61,6,11,2021-08-20,0.21,2,123,0,
674298644480282249,NEAR the Sea Lovely 2 Bedroom in Sliema,470302831,John,,Sliema,35.90796,14.49881,Entire home/apt,141,4,6,2022-09-09,4.19,5,242,6,
1176975,A TYPICAL MALTESE HOUSE in SLIEMA,6439756,Francesca,,Sliema,35.91128,14.49791,Entire home/apt,29,8,78,2022-09-09,0.69,1,247,10,
16413902,"Lovely apt, 5 mins walk from Castille sq, Valletta",58363592,Dima & Biba,,Floriana,35.89145,14.50626,Entire home/apt,46,2,144,2022-09-01,2.06,3,340,32,
51242594,Luxury two bedroom apartment with shared pool,383162401,Konrad,,Qala,36.03968,14.3108,Entire home/apt,127,6,4,2022-08-17,0.33,3,353,3,
617162474458497348,B&B lungomare 103,259011771,Tiziana,,Sliema,35.908844,14.502967,Private room,68,2,3,2022-08-19,0.78,13,365,3,
554890825904948568,Beautiful and spacious apartment in Sliema,14163414,Irina,,Gzira,35.90859,14.49609,Entire home/apt,66,2,12,2022-09-14,1.89,23,327,12,
54244556,Modern 1-bed with top-floor view in Marsascala,2097933,Nadine,,Marsascala,35.8645,14.56583,Entire home/apt,81,3,12,2022-08-31,2.03,4,340,12,
48174475,Seafront 3BR APT in Tower RD Sliema opposite Beach,385341680,ThreeSIXTY Estates,,Sliema,35.91644,14.49866,Entire home/apt,163,3,31,2022-09-03,1.95,282,336,26,
32416205,★Sea Views★Tigne Point| Cleaning Protocols Adopted,2442805,Aaron,,Sliema,35.90702,14.51174,Entire home/apt,193,1,35,2022-07-09,0.81,82,4,21,
14240796,St. Julians Well-Located One Bedroom Apartment,35876206,Claire,,San Giljan,35.92241287231445,14.49018383026123,Entire home/apt,75,3,147,2022-09-24,2.02,4,86,29,
11130809,Valletta Harbour View Appartment,57845624,Anatole,,Valletta,35.89587,14.51372,Entire home/apt,99,1,60,2022-09-16,0.75,1,174,14,
51254693,THE DREAM concept - 4 ROOMS in central PACEVILLE,222527557,360 Estates,,San Giljan,35.92335,14.49187,Private room,400,2,0,,,164,209,0,
50842294,Lovely & Clean Single Bedroom with Wifi,229748929,Anneliese,,Pembroke,35.93025,14.48714,Private room,36,3,12,2022-09-06,0.82,1,84,11,
26266404,Tastefully finished La Vallette apartment,67181402,Clive,,Qormi,35.87881,14.47668,Entire home/apt,44,3,124,2022-09-18,2.43,4,221,33,
350354,Newly refurbished 4 bedroom apartment. Sleeps 11.,1775426,Andre,,Sliema,35.91507,14.50283,Entire home/apt,190,4,56,2022-08-27,0.49,1,329,9,
1394608,Valletta apartment - Very Central.,3585451,Franco,,Valletta,35.89715,14.50875,Entire home/apt,64,3,332,2022-09-11,3.00,7,304,35,
22460845,"Maisonette, minutes from Valletta Bus Station",164615346,Mark,,Floriana,35.89243,14.5057,Entire home/apt,79,3,31,2022-09-06,0.55,1,28,3,
648448061786774475,Studio WONDER with Kitchenette & In/outdoor Pool,385341680,ThreeSIXTY Estates,,Gzira,35.90557,14.49399,Entire home/apt,103,3,1,2022-08-18,0.75,282,335,1,
591850600255128187,"Perfect Location, Idyllic 2BR Apartment",17208391,Paola,,Sliema,35.91236,14.49796,Entire home/apt,112,1,2,2022-08-29,0.90,63,315,2,
723152107401146707,Valletta Heritage,428808329,City,,Valletta,35.89626,14.51427,Entire home/apt,150,1,0,,,12,179,0,
589029974712970387,2 bedroom apartment 3min walk from the beach,231438102,Marouska,,Marsascala,35.85738,14.564538,Entire home/apt,68,3,22,2022-09-13,4.02,2,337,22,
717155377115569972,Central location Gzira 2-bedroom with outdoor area,1774894,ShortLets,,Gzira,35.90704376276881,14.494709823339575,Entire home/apt,100,7,0,,,143,365,0,
49749377,★ Modern Seaside 2 BR PH w/ Spectacular 🏖 Views ★,318717613,Zzzing,,San Pawl il-Bahar,35.94976,14.40078,Entire home/apt,101,1,26,2022-08-06,1.70,52,133,17,
45358599,Orion  4D Sleeping Under The Stars,366689555,Susan,,San Pawl il-Bahar,35.95123,14.42118,Entire home/apt,54,5,42,2022-09-07,1.78,3,312,29,
39963065,Double bedroom,148022552,Esther & Kata,,Gzira,35.9049,14.49316,Private room,46,3,11,2022-08-27,0.81,2,101,10,
22827303,Vitamin Sea Apartment Senglea.,168738398,Mark,,Isla,35.88855,14.51685,Entire home/apt,105,3,70,2022-09-11,1.31,1,73,19,
4088570,Bright & modern penthouse apartment,21205781,Gayle,,Msida,35.90053,14.4895,Entire home/apt,100,4,17,2018-02-09,0.19,1,87,0,
691817014034237427,Lovely/Modern one bedroom apartment in Sliema,446918951,Aleksandar,,Sliema,35.91403,14.50308,Entire home/apt,90,5,0,,,7,178,0,
683030607523042583,Brand new 3 bedroom flat Qawra,153532072,Marina,,San Pawl il-Bahar,35.95243,14.41833,Entire home/apt,203,3,1,2022-08-21,0.81,1,363,1,
651304294188205347,Charming Room in Sliema Creek Guesthouse,2442805,Aaron,,Sliema,35.90913,14.50733,Private room,78,3,1,2022-07-01,0.34,82,361,1,
41755652,Spacious private bedroom en suite with Air-Cond,84063859,Johanna,,Msida,35.89409,14.487,Private room,25,2,70,2022-09-18,2.61,1,18,45,
691135267711806653,Sea view 2 Bedroom Apartment,464556967,Michael,,San Pawl il-Bahar,35.949208629206666,14.39903438710249,Entire home/apt,130,1,0,,,1,311,0,
596934594281309812,Double bedroom in a new apartmnt very well located,219295017,Juan,,Gzira,35.90685,14.48976,Private room,37,1,6,2022-08-31,1.13,6,299,6,
709767867090098498,Cozy private bedroom in San Pawl il Bahar,88895846,Cristina,,San Pawl il-Bahar,35.947799802338174,14.418263319947409,Private room,26,1,0,,,1,336,0,
689520592027803281,2 BR App Penthouse Swieqi,238081073,Marley,,Swieqi,35.91886,14.47859,Entire home/apt,179,2,0,,,30,126,0,
613418566772397633,"5 bedrooms villa with private pool, terrace and wifi at L-Għarb",432516893,"Loic, Estelle And Co",,Gharb,36.061588,14.207937,Entire home/apt,422,1,0,,,1,364,0,
36553390,Modern 1BR Maisonette 2 mins away from the Beach,274690526,Annthese,,San Pawl il-Bahar,35.94758,14.41927,Entire home/apt,89,2,26,2022-09-07,0.67,1,357,8,
48777525,"St Julians, Indoor/Outdoor Pool, LUX ROOM & Views",222527557,360 Estates,,San Giljan,35.91872,14.49284,Private room,273,1,0,,,164,365,0,
45488239,Luxurious Apt w/Ocean Views + Pool in Tigne Point,2442805,Aaron,,Sliema,35.90746,14.51036,Entire home/apt,193,1,12,2022-07-13,0.99,82,257,12,
698582442595765360,Wonderful Seaview Apartment in Heart of Sliema,95279825,Martin,,Sliema,35.90849,14.50504,Entire home/apt,126,1,0,,,5,299,0,
8324422,Quayside Apartments - Ground Floor Seaview,43882507,Jeffrey,,Marsaxlokk,35.84019,14.54588,Entire home/apt,68,3,9,2022-08-22,0.11,11,306,1,
44023489,Nice & Comfy Room with Experienced Host,76474334,House Of Reservations,,Hamrun,35.8851,14.48856,Private room,68,1,42,2022-09-06,1.55,2,167,23,
685980536692803692,"Beautiful, SEAFRONT high end APT in PRIME Location",385341680,ThreeSIXTY Estates,,Sliema,35.90783,14.50072,Entire home/apt,142,3,0,,,282,331,0,
51631675,LUX ROOM - With Seaview ROOFTOP POOL | WIFI & AC |,222527557,360 Estates,,San Giljan,35.92294,14.492,Private room,94,2,0,,,164,364,0,
38070341,LA 88 Boutique Budget,278239533,András,,San Pawl il-Bahar,35.94981,14.41879,Private room,42,3,3,2022-08-12,0.43,18,310,3,
52929282,Moroni 101 f5,428494062,Paolo,,Gzira,35.90792,14.49738,Entire home/apt,119,1,1,2022-04-16,0.18,10,172,1,
598884443217749095,Lovely 5 bedroom apartment in Ta'Xbiex,330339176,Serge,,Ta' Xbiex,35.8999,14.49206,Entire home/apt,210,4,3,2022-08-26,1.27,39,365,3,
26839862,LOVELY MODERN APARTMENT IN ST.JULIAN,144035288,Vincenzo,,San Giljan,35.92254,14.49085,Entire home/apt,144,2,37,2022-09-16,0.73,3,152,16,
2035016,Special monthly offers 💙Central 💜 Safe 2,1664026,Robert,,San Pawl il-Bahar,35.95107,14.41798,Entire home/apt,42,7,52,2022-09-09,0.50,26,220,11,
649365286389143222,Private Large Room SEAVIEW Sliema - 220 sqm Flat,14492958,Emanuele,,Sliema,35.91717,14.50318,Private room,67,1,0,,,2,365,0,
560653671213767415,Modern LUX  penthouse in the center of Valletta,444726661,Agnieszka,,Valletta,35.89678,14.5104,Entire home/apt,172,2,23,2022-09-16,3.48,1,222,23,
2932165,St Julian’s (SB) 2 Bedroom Apartment,14966005,Chris,,Swieqi,35.91871,14.48144,Entire home/apt,70,1,32,2021-09-03,0.36,7,0,0,
669241156668652711,Sliema 3Bed seafront with Pool,62962254,Andrea,,Sliema,35.90875,14.50864,Entire home/apt,439,4,1,2022-08-17,0.73,18,180,1,
53692957,"Beautiful, typical Maltese 4BR HOME with ROOF TOP",222527557,360 Estates,,Sliema,35.91124,14.49796,Entire home/apt,150,3,7,2022-08-27,1.32,164,344,7,
599115596261718183,Lovely 2 bedrooms Seafront - FL 1,452221826,Kevin,,San Pawl il-Bahar,35.94631,14.38325,Entire home/apt,107,4,14,2022-09-07,2.63,5,342,14,
34329095,Air-conditioned twin room with private bathroom.,251806257,Deborah,,Gzira,35.90668,14.49329,Private room,50,4,40,2022-09-24,1.02,1,357,15,
40749530,The Valletta Duplex 3-bedroom Penthouse,1774894,ShortLets,,Valletta,35.90101,14.51724,Entire home/apt,261,3,9,2022-07-31,0.28,143,337,4,
13633156,Seafront Apt w/ bbq & terrace overlooking the sea,1419619,GetawaysMalta,,San Pawl il-Bahar,35.94538,14.38649,Entire home/apt,250,3,1,2016-09-09,0.01,32,144,0,
11807064,"31, Memories B&B Single bed Bedroom",60868795,Matthew,,Pembroke,35.92854,14.47972,Private room,27,3,16,2022-09-22,0.21,3,330,10,
628081676402599251,Charming Room in Sliema Creek Guesthouse,2442805,Aaron,,Sliema,35.90884,14.5068,Private room,79,3,0,,,82,357,0,
37117506,THE ONE - 4 Bedroom St Julian’s,266073689,Laura,,San Giljan,35.92048,14.49045,Entire home/apt,269,2,35,2022-09-19,0.91,1,115,26,
41629922,Apartment in St Julian's with fantastic sea views!,3583882,Antoine And Eniko,,San Giljan,35.91983,14.48928,Entire home/apt,217,3,36,2022-09-11,1.38,1,331,22,
6907435,Seafront and charming,34048446,Lorette,,Marsaxlokk,35.84109,14.54637,Entire home/apt,75,3,141,2022-08-31,1.61,2,324,19,
25361895,Sliema Central Apt.N 7  - sleeps 8,59871645,Jeffrey,,Gzira,35.90912,14.49634,Entire home/apt,69,3,65,2022-09-07,1.23,12,58,10,
597461301689708591,"Ground floor suite, The House in Old Mint Street",12182401,Clifford,,Valletta,35.89988,14.51183,Entire home/apt,113,3,3,2022-07-23,0.58,4,315,3,
654202816368141729,"Duplex seafront APT, in central AREA with TERRACE",385341680,ThreeSIXTY Estates,,San Pawl il-Bahar,35.94533,14.3907,Entire home/apt,84,1,3,2022-09-05,1.91,282,353,3,
632459619227823512,Lovely 3 bedroom apartment close to Promenade,242034629,Justine,,Marsascala,35.86217,14.56369,Entire home/apt,121,4,1,2022-08-07,0.59,9,353,1,
21149667,Stunning views from the comfort of your bed (Rm 3),147246818,Wayne,,San Pawl il-Bahar,35.95324,14.41627,Private room,62,2,123,2022-09-09,2.03,7,165,36,
673593334403009543,NEW one bedroom apartment- central st Julian’s,6974368,Stephie,,San Giljan,35.9205,14.48976,Entire home/apt,70,4,2,2022-09-09,1.09,7,346,2,
52929533,Reid 851,428494062,Paolo,,Gzira,35.90619,14.49709,Entire home/apt,125,1,1,2022-04-23,0.19,10,364,1,
648981354452247840,"1BR sensation, Fully equipped with In/Outdoor Pool",385341680,ThreeSIXTY Estates,,Gzira,35.90455,14.49311,Entire home/apt,108,3,2,2022-08-19,1.15,282,365,2,
34744401,Valletta Penthouse with Amazing Sea Views,49605211,Carmen,,Valletta,35.90177,14.51245,Entire home/apt,173,5,81,2022-09-03,2.06,1,175,28,
37289128,"Deluxe Queen orthopedic Bed, Netflix TV & desk",275994697,Jessica,,San Gwann,35.91018,14.48447,Private room,36,2,46,2022-09-08,1.20,7,239,14,
38142046,Bright well kept apartment excellent location.,289084874,Ronnie,,Marsascala,35.86214,14.56332,Entire home/apt,63,2,5,2021-07-19,0.14,1,324,0,
644910504105779742,Charming Room in Sliema Creek Guesthouse,2442805,Aaron,,Sliema,35.90983,14.50754,Private room,103,3,1,2022-06-30,0.34,82,355,1,
34073672,"3 bdrm villa unit with unique views Pool, AC, BBQ",251492241,Margaret,,Mellieha,35.96124,14.36464,Entire home/apt,214,7,19,2022-09-12,0.49,8,297,9,
19069857,"Luxury Grd/floor maisonette, private pool & views.",120245212,Marthese,,Qala,36.03676,14.30927,Entire home/apt,127,4,82,2022-09-18,1.33,2,274,18,
723195906027225939,Large 5 bedroom in Central St Julians.,428808329,City,,Swieqi,35.92265,14.48623,Entire home/apt,272,1,0,,,12,349,0,
10780885,Southern Four Appartment in Marsascala,48013683,Patrick,,Marsascala,35.86184,14.56698,Entire home/apt,50,1,6,2022-09-19,3.53,1,9,6,
592429529156020071,3 Bedroom unit in Mellieha's Square,451596838,Carl,,Mellieha,35.959389,14.36095,Entire home/apt,78,1,4,2022-07-30,0.83,3,97,4,
573864858932442397,"La Vallette Court
Lovely 2-Bedroom Apartment",217920307,Lorraine & Alex,,San Pawl il-Bahar,35.94664,14.40085,Entire home/apt,60,1,0,,,1,268,0,
52431571,Luxury Two Bedroom Apartment in Sliema Center,410429740,Karen,,Sliema,35.90942,14.50873,Entire home/apt,300,3,0,,,1,287,0,
711979301882624331,"SavoyFlat Malta Vacanze , Movida, Feste, Spiaggie",53133348,Carmine,,Sliema,35.90968,14.49511,Entire home/apt,90,1,0,,,8,355,0,
4836286,Spacious Double/ Twin Private Room,18879905,Jonathan,,Msida,35.899551,14.483286,Private room,45,10,11,2020-10-18,0.14,3,113,0,
39854012,Sliema 3 bedroom flat Qui Si Sana area,130878836,Luca,,Sliema,35.91122,14.50717,Entire home/apt,286,7,0,,,3,364,0,
20866041,Balzan 9th Floriana/Valletta Apartment,149691882,Grace,,Floriana,35.8935,14.50629,Entire home/apt,56,2,22,2022-08-20,0.37,1,359,12,
50711598,Private Room in a Townhouse Sliema,17383476,Yenny Carolina,,Sliema,35.91065,14.49803,Private room,40,2,17,2022-09-09,1.22,1,98,10,
52961907,Spacious 3 bedroom apartment in Marsascala,428774565,Fiona,,Marsascala,35.85938,14.56814,Entire home/apt,98,2,11,2022-08-31,2.12,1,333,11,
41039689,Twinroom WiFi balcony bustop VALLETTA airport sea,309973694,Bernardette,,Qormi,35.87888,14.47684,Private room,15,3,8,2022-08-10,0.53,8,80,7,
52482761,"Stylish 1BR Apartment, Balluta Bay ☆ AC, Terrace ❄",465680303,Jessica,,San Giljan,35.91502,14.49169,Entire home/apt,114,1,7,2022-08-15,0.66,4,334,7,
19014089,"Qawra, Modern centrally located apartment",47256909,Fabian,,San Pawl il-Bahar,35.95653,14.42083,Entire home/apt,40,5,85,2022-09-02,1.33,1,238,12,
32984891,Ta' Sandrija  - An Elegant Vacation Home Rental,101800191,Andrew,,Xaghra,36.05421,14.26108,Entire home/apt,275,3,2,2019-08-11,0.05,1,174,0,
5610806,Sliema off the Ferries 2-bedroom Apartment,1774894,ShortLets,,Sliema,35.9092,14.50286,Entire home/apt,104,7,6,2022-08-31,0.12,143,358,4,
27297934,Comfy seaside apartment - on the water!,28572434,Lucy,,Marsascala,35.86199,14.56347,Entire home/apt,69,3,51,2020-03-13,1.02,2,1,0,
38699274,Dolphin House:  Renovated Farmhouse w/private pool,12513251,Sam,,Qala,36.03257,14.31271,Entire home/apt,180,3,21,2022-08-16,0.75,1,363,4,
666329677903855492,"Beautiful HILL APT, with BALCONY, SEAVIEWS & WIFI",385341680,ThreeSIXTY Estates,,San Giljan,35.91121,14.49165,Entire home/apt,105,3,0,,,282,325,0,
31293066,Unique Holiday House in Victoria Gozo,534091,Michael,,Rabat (Victoria),36.05123,14.23658,Entire home/apt,348,5,8,2022-07-31,0.21,8,357,5,
553621299304827935,♧Wood & Stone 3Bd 2Bth with Pool WiFi Buggiba♧,167569995,Igor,,San Pawl il-Bahar,35.94589,14.41323,Entire home/apt,72,3,14,2022-08-21,1.83,17,341,14,
673474636801553737,Urbanistic guesthouse at the core of Sliema 4,470095553,Vickyleen,,Sliema,35.90852,14.5084,Private room,83,3,3,2022-08-15,1.53,17,365,3,
664324111708442734,A Modern Apartment in Malta's capital Valletta,318717613,Zzzing,,Valletta,35.9002836,14.5130284,Entire home/apt,114,1,0,,,52,180,0,
714837555715442713,2 bedroom apartment in the heart of St julians !,245736782,Matteo,,San Giljan,35.91853004582157,14.48733676224947,Entire home/apt,200,1,0,,,1,365,0,
15494113,Large apartment in residential area.,99502191,Kenneth,,Msida,35.90052,14.48577,Entire home/apt,85,1,34,2022-09-21,0.65,1,158,10,
18968176,Chimes - country views + air-con & heating,36688602,Melissa,,Fontana,36.03815,14.23645,Entire home/apt,73,2,19,2022-09-13,0.30,13,88,5,
22563823,Luxury Suite City View_Two Pillows Boutique Hostel,7204273,Two Pillows Boutique Hostel,,Sliema,35.91037,14.50332,Private room,120,1,17,2022-09-04,0.32,13,341,8,
718506519436737252,Priv Bath Bedroom Perfekt for Couples near Valetta,470906922,Rabia,,Pieta,35.89244,14.49516,Private room,50,1,0,,,7,352,0,
33900187,Seafront design Apartment St.Julian's,31835749,Darryn,,San Giljan,35.91658,14.49298,Entire home/apt,92,3,73,2022-09-10,1.75,3,315,35,
40603198,"❤️Luxury Apt❤️ w/Side Seaviews, Pool, Top Location",2442805,Aaron,,Sliema,35.9079,14.51016,Entire home/apt,204,1,9,2022-06-30,0.28,82,344,4,
631561978343636805,"Townhouse w gym, sauna & private bathroom",1353694,Divine,,Sliema,35.909220569137766,14.500268697738647,Private room,50,1,4,2022-09-01,1.30,7,344,4,
643473839718697725,Oasis apartment with stunning scenic  views (5),61555327,Maria,,San Pawl il-Bahar,35.9463,14.41739,Private room,34,1,5,2022-09-11,2.14,5,345,5,
24308228,Apartment in Lloyd House in Front of the Saluting Battery,12757595,Robert,,Valletta,35.89566,14.51184,Entire home/apt,129,4,46,2022-09-21,0.87,4,344,22,
15351643,Seaside spacious apartment best location StJulians,33485783,Karen,,San Giljan,35.91713,14.4911,Entire home/apt,150,3,20,2022-08-27,0.30,2,302,4,
44481163,Home on Gozo with scenic views relax & rejuvenate,28733688,Alexandra,,Xaghra,36.05433,14.26855,Entire home/apt,150,3,5,2022-08-19,0.19,8,117,2,
573892057635898575,"Sunshine Maisonette for 2. Sliema, St Julians",308456519,Rita,,San Gwann,35.90946,14.48498,Private room,31,3,11,2022-08-19,1.73,3,319,11,
51722739,The appartment 01 drayton hotel,351471315,Olivier,,San Giljan,35.92228,14.48768,Entire home/apt,70,2,15,2022-09-02,1.21,6,65,14,
37157344,INDEPENDENCE AZURE- 1 BEDROOM APT- SQUARE&SEA VIEW,264998283,Ony,,Valletta,35.89931,14.51421,Entire home/apt,153,3,13,2022-08-11,0.36,14,340,7,
40135763,"Seafront apartment Marsaxlokk, The Waterfront",308320654,Stefan,,Marsaxlokk,35.84181,14.54764,Entire home/apt,100,5,4,2022-08-23,0.12,1,360,3,
31504876,"Charming Three Cities Townhouse (sleeps 4), Bormla",19816539,Chris,,Bormla,35.87903,14.52076,Entire home/apt,104,5,14,2022-08-21,0.34,6,358,4,
593903499359677934,Comfort 2 bedroom apartment in Mellieha,199655806,GetawaysMalta Neville,,Mellieha,35.95292,14.36786,Entire home/apt,100,7,0,,,27,182,0,
